name,sido,sigungu,address,phone,longitude,latitude
진천읍_진천농협점,충청북도,진천군,충청북도 진천군 진천읍 중앙북로 63-1 .,000-0000-1296,127.444008,36.8586749
증평읍_증평우체국점,충청북도,증평군,충청북도 증평군 증평읍 중앙로 206 .,000-0000-1297,127.581574,36.7840765
오창읍_2산단점,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 2산단로 140 1층 102호 엘지유플러스(주성리),000-0000-1298,127.451452,36.7337545
오창읍_홈플러스점,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 중심상업로 31-4 .,000-0000-1299,127.429085,36.7138774
오창읍_오창프라자점,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 중심상업로 7 1층 106호 (오창프라자),000-0000-1300,127.428646,36.7113919
오창읍_터미널점,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 오창대로 315 오창동훈 올리브 1층 101-1호,000-0000-1301,127.427571,36.7113687
오창읍_각리점,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 오창중앙로 123-2 1층 LG유플러스,000-0000-1302,127.416649,36.7094969
주성동_대원칸타빌점,충청북도,청주시 청원구,충청북도 청주시 청원구 율량로 100 (주성동),000-0000-1303,127.496957,36.6720819
주중동_국민은행점,충청북도,청주시 청원구,충청북도 청주시 청원구 주성로 263 (주중동),000-0000-1304,127.495472,36.6708895
율량동_청주여고점,충청북도,청주시 청원구,충청북도 청주시 청원구 율봉로 185 (율량동),000-0000-1305,127.489521,36.6690037
율량동_롯데슈퍼점,충청북도,청주시 청원구,"충청북도 청주시 청원구 율봉로168번길 7-1 102 103호 (율량동, 현대프라자)",000-0000-1306,127.487716,36.6683983
송절동_테크노폴리스점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 송화로 178 (송절동),000-0000-1307,127.452373,36.6672308
율량동_신한은행점,충청북도,청주시 청원구,충청북도 청주시 청원구 율봉로 101 (율량동),000-0000-1308,127.480358,36.6670314
우암동_청대점,충청북도,청주시 청원구,충청북도 청주시 청원구 직지대로 887 (우암동),000-0000-1309,127.487923,36.6515375
우암동_사거리점,충청북도,청주시 청원구,충청북도 청주시 청원구 향군로 52 () (우암동),000-0000-1310,127.485813,36.6503296
운천동_농협점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 사운로 259 상가동 1층 116호(운천동),000-0000-1311,127.473075,36.6502997
봉명동_아이파크점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 백봉로223번길 7 (봉명동),000-0000-1312,127.460032,36.6497649
복대동_지웰시티몰점,충청북도,청주시 흥덕구,"충청북도 청주시 흥덕구 대농로 43 121호 신영지웰시티1차아파트 (복대동, 상가)",000-0000-1313,127.424639,36.6440566
봉명동_봉정사거리점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 직지대로 563 (봉명동),000-0000-1314,127.455589,36.6435551
일상의틈_복대동_지웰시티점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 대농로 47 (복대동),000-0000-1315,127.427604,36.6423249
비하동_자이아파트점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 2순환로 1084 1층 엘지유플러스(비하동),000-0000-1316,127.422504,36.6379816
복대동_두진백로점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 증안로 40 (복대동),000-0000-1317,127.427673,36.6365214
복대동_롯데리아점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 진재로 54 1층 (복대동),000-0000-1318,127.42967,36.6357933
사창동_국민은행점,충청북도,청주시 서원구,충청북도 청주시 서원구 사직대로 111 (사창동),000-0000-1319,127.459744,36.6351047
사창동_두진하트리움점,충청북도,청주시 서원구,충청북도 청주시 서원구 사직대로 160 하트리움에덴 120동 1층 1호 (사창동),000-0000-1320,127.465031,36.6348049
사창동_사창사거리점,충청북도,청주시 서원구,충청북도 청주시 서원구 1순환로 661 (사창동),000-0000-1321,127.460535,36.6346871
복대동_복대사거리점,충청북도,청주시 흥덕구,"충청북도 청주시 흥덕구 복대로 179 1층 101호 (복대동, 메디포스빌딩)",000-0000-1322,127.440451,36.6322577
오송읍_만수리점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 오송생명5로 179 .,000-0000-1323,127.330303,36.6305311
금천동_금천광장점,충청북도,청주시 상당구,충청북도 청주시 상당구 중고개로 322 드림메디칼 1층 102호 (금천동),000-0000-1324,127.504996,36.6302452
복대동_복대시장점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대로 146 (복대동),000-0000-1325,127.441185,36.6294615
금천동_국민은행점,충청북도,청주시 상당구,"충청북도 청주시 상당구 수영로 277 1층 (금천동, 태평양빌딩)",000-0000-1326,127.505348,36.6294237
가경동_롯데마트점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 풍년로 166 1층 (가경동),000-0000-1327,127.432596,36.6270779
가경동_터미널점,충청북도,청주시 흥덕구,"충청북도 청주시 흥덕구 풍산로 18 1층 (가경동, 터미널타워)",000-0000-1328,127.432857,36.6257883
강서동_터미널점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 2순환로 1240 청주엠케이메디컬센터 1층 106호 (강서동),000-0000-1329,127.430038,36.6254651
가경동_하나병원점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 서현북로 78 (가경동),000-0000-1330,127.43087,36.6222721
용암동_롯데마트점,충청북도,청주시 상당구,"충청북도 청주시 상당구 중고개로 181 (용암동,대상코스모빌딩)",000-0000-1331,127.514736,36.6204715
용암동_시티프라디움점,충청북도,청주시 상당구,"충청북도 청주시 상당구 중고개로142번길 17 상가동 1층 220호(용암동,시티프라디움2단지)",000-0000-1332,127.518059,36.6191955
오송읍_오송신도시점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 오송생명8로 175 1층 105호 106(봉산리),000-0000-1333,127.318091,36.6189216
가경동_아이파크점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 서현로 60 1층 128호 (가경동),000-0000-1334,127.428585,36.6174863
수곡2동_수곡시장점,충청북도,청주시 서원구,충청북도 청주시 서원구 수곡로 56 (수곡동),000-0000-1335,127.472727,36.6169955
가경동_삼거리점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 가경로 9-1 (가경동),000-0000-1336,127.443604,36.6165394
용암동_동남신협점,충청북도,청주시 상당구,충청북도 청주시 상당구 중고개로 119 1층(용암동),000-0000-1337,127.51966,36.616305
가경동_홈플러스점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 가경로 9-19 (가경동),000-0000-1338,127.44301,36.6162352
분평동_우체국점,충청북도,청주시 서원구,"충청북도 청주시 서원구 월평로 69 101호 (분평동, 청암빌딩)",000-0000-1339,127.492656,36.6114452
산남동_우리은행점,충청북도,청주시 서원구,충청북도 청주시 서원구 산남로 54 (산남동),000-0000-1340,127.468166,36.6114355
분평동_롯데리아점,충청북도,청주시 서원구,충청북도 청주시 서원구 월평로 4 (분평동),000-0000-1341,127.485533,36.6109246
용암동_동남파라곤점,충청북도,청주시 상당구,"충청북도 청주시 상당구 동남로 187 403동및근린생활시설1 1층 109호(용암동,청주동남파밀리에NHF4단지)",000-0000-1342,127.523094,36.609874
용암동_농협사거리점,충청북도,청주시 상당구,충청북도 청주시 상당구 월평로 192 (용암동),000-0000-1343,127.505285,36.609437
분평동_주민센터점,충청북도,청주시 서원구,충청북도 청주시 서원구 분평로 32 (분평동),000-0000-1344,127.488858,36.6082257
분평동_남부신협점,충청북도,청주시 서원구,충청북도 청주시 서원구 1순환로1107번길 33 (분평동),000-0000-1345,127.489247,36.6079358
보은읍_보은시장점,충청북도,보은군,충청북도 보은군 보은읍 삼산로 25 1층(삼산리),000-0000-1346,127.719242,36.4839309
옥천읍_중앙로점,충청북도,옥천군,충청북도 옥천군 옥천읍 중앙로 50 1층 LG유플러스 (상점),000-0000-1347,127.569395,36.3014973
영동읍_계산로점,충청북도,영동군,충청북도 영동군 영동읍 계산로 17-1 .,000-0000-1348,127.779288,36.174531
둔포면_테크노밸리점,충청남도,아산시,"충청남도 아산시 둔포면 아산밸리중앙로 58-5 214동 b1층 B109,110호(석곡리,아산테크노밸리이지더원2단지아파트)",000-0000-1349,127.055343,36.9227255
성환읍_성환역점,충청남도,천안시 서북구,충청남도 천안시 서북구 성환읍 성환1로 244 1층,000-0000-1350,127.128283,36.9163624
읍내동_가원예식장점,충청남도,당진시,충청남도 당진시 당진중앙2로 211-5 (읍내동),000-0000-1351,126.634972,36.8969422
읍내동_당진우체국점,충청남도,당진시,충청남도 당진시 당진중앙2로 170 .,000-0000-1352,126.633577,36.8955502
읍내동_남산소공원점,충청남도,당진시,충청남도 당진시 당진중앙2로 123 (읍내동),000-0000-1353,126.631248,36.8946599
읍내동_회전교차로점,충청남도,당진시,충청남도 당진시 당진중앙2로 106 새마을금고 옆 LG U (읍내동),000-0000-1354,126.630859,36.8938748
읍내동_문예의전당점,충청남도,당진시,충청남도 당진시 무수동로 132 1층 당진문예의전당 사거리 (읍내동),000-0000-1355,126.637333,36.8913537
성성동_성성호수점,충청남도,천안시 서북구,"충청남도 천안시 서북구 성성8로 14-12 1층 105,106호(성성동)",000-0000-1356,127.129749,36.8403715
두정동_한성필하우스점,충청남도,천안시 서북구,"충청남도 천안시 서북구 봉정로 370 1층 109호 (두정동, 태조프라자)",000-0000-1357,127.145804,36.8348834
두정동_디지털월드점,충청남도,천안시 서북구,충청남도 천안시 서북구 두정로 228 (두정동),000-0000-1358,127.142135,36.8331396
두정동_두정역점,충청남도,천안시 서북구,"충청남도 천안시 서북구 봉정로 347 1동 1층(두정동,천안시노동복지회관)",000-0000-1359,127.144925,36.8327488
두정동_우체국사거리점,충청남도,천안시 서북구,"충청남도 천안시 서북구 오성로 51 (두정동, 경대빌딩)",000-0000-1360,127.132961,36.830591
성정동_극동아파트점,충청남도,천안시 서북구,"충청남도 천안시 서북구 서부대로 688 108호 (성정동, 현대프라자)",000-0000-1361,127.13354,36.8284097
성정동_여성회관사거리점,충청남도,천안시 서북구,충청남도 천안시 서북구 동서대로 125-3 1층 (성정동),000-0000-1362,127.137033,36.8262161
성정동_롯데마트점,충청남도,천안시 서북구,"충청남도 천안시 서북구 동서대로 163 (성정동, 충남타워)",000-0000-1363,127.141292,36.8258687
신부동_태조아파트점,충청남도,천안시 동남구,충청남도 천안시 동남구 터미널9길 28 (신부동),000-0000-1364,127.155555,36.8227963
성정동_쌍용대로점,충청남도,천안시 서북구,충청남도 천안시 서북구 쌍용대로 288 1층 (성정동),000-0000-1365,127.137005,36.8227829
불당동_파크힐점,충청남도,천안시 서북구,"충청남도 천안시 서북구 불당23로 73-27 1층(불당동) 105, 106호",000-0000-1366,127.109675,36.820405
신부동_신세계점,충청남도,천안시 동남구,충청남도 천안시 동남구 만남로 42 1층(신부동),000-0000-1367,127.15688,36.8186135
신부동_터미널점,충청남도,천안시 동남구,"충청남도 천안시 동남구 충절로 6 1층(신부동,동아빌딩)",000-0000-1368,127.157934,36.8184679
신부동_문화거리점,충청남도,천안시 동남구,충청남도 천안시 동남구 충절로 16 1층 (신부동),000-0000-1369,127.157954,36.8176299
불당동_더샵사거리점,충청남도,천안시 서북구,"충청남도 천안시 서북구 불당26로 77 상가 144호 (불당동, 천안불당지웰더샾)",000-0000-1370,127.105007,36.8160027
성정동_성정로점,충청남도,천안시 서북구,충청남도 천안시 서북구 쌍용대로 188 1층(성정동) LG U+,000-0000-1371,127.134827,36.8140627
성정동_주공5단지점,충청남도,천안시 서북구,"충청남도 천안시 서북구 성정로 61 엘지유플러스(성정동,태양태권도)",000-0000-1372,127.136989,36.8139881
일상의틈_불당동_지웰시티점,충청남도,천안시 서북구,충청남도 천안시 서북구 불당26로 50 (불당동),000-0000-1373,127.105707,36.811812
불당1동_아이파크점,충청남도,천안시 서북구,"충청남도 천안시 서북구 검은들1길 7 1층(불당동,포인트프라자빌딩)",000-0000-1374,127.109448,36.810439
대흥동_천안역점,충청남도,천안시 동남구,충청남도 천안시 동남구 대흥로 227-2 (대흥동),000-0000-1375,127.147603,36.8085149
쌍용동_광혜당약국점,충청남도,천안시 서북구,충청남도 천안시 서북구 봉명로 35 (쌍용동),000-0000-1376,127.132418,36.8078207
불당동_물총새공원점,충청남도,천안시 서북구,충청남도 천안시 서북구 불당34길 25-6 1동 104호 (불당동),000-0000-1377,127.105612,36.8075859
쌍용동_순천향길점,충청남도,천안시 동남구,충청남도 천안시 동남구 순천향6길 2 1층 (쌍용동),000-0000-1378,127.132274,36.8024503
사직동_중앙시장점,충청남도,천안시 동남구,충청남도 천안시 동남구 사직로 3 (사직동),000-0000-1379,127.149392,36.8004748
원성동_홈플러스점,충청남도,천안시 동남구,"충청남도 천안시 동남구 충무로 505 1층 (원성동, 한성빌딩)",000-0000-1380,127.161558,36.7990173
쌍용동_롯데마트점,충청남도,천안시 서북구,"충청남도 천안시 서북구 월봉로 93 1층 (쌍용동, 토평빌딩)",000-0000-1381,127.117858,36.7989329
쌍용동_이마트점,충청남도,천안시 서북구,충청남도 천안시 서북구 차돌들길 7-13 (쌍용동),000-0000-1382,127.128578,36.796507
쌍용동_이마트사거리점,충청남도,천안시 서북구,충청남도 천안시 서북구 충무로 175 (쌍용동),000-0000-1383,127.126368,36.7948603
청수동_청수로점,충청남도,천안시 동남구,충청남도 천안시 동남구 청수6로 109 1층 103호 (청수동),000-0000-1384,127.154704,36.7893214
신방동_서부대로점,충청남도,천안시 동남구,충청남도 천안시 동남구 수곡2길 8-3 1층 (신방동),000-0000-1385,127.128419,36.7889919
탕정면_탕정역점,충청남도,아산시,충청남도 아산시 탕정면 한들물빛5로 17 1층 트윈시티2 엘지유플러스(매곡리),000-0000-1386,127.085228,36.7872099
모종동_아산터미널점,충청남도,아산시,충청남도 아산시 번영로 220 (모종동),000-0000-1387,127.014927,36.7840398
동문동_동문사거리점,충청남도,서산시,충청남도 서산시 고운로 219 1층 (동문동),000-0000-1388,126.459596,36.7837709
모종동_터미널사거리점,충청남도,아산시,충청남도 아산시 문화로 329 1층(모종동),000-0000-1389,127.017694,36.7836069
동문동_광장점,충청남도,서산시,충청남도 서산시 고운로 153 (동문동),000-0000-1390,126.452406,36.7835577
온천동_유엘시티점,충청남도,아산시,충청남도 아산시 충무로 22 충청남도 아산시 온천동  1층 (온천동),000-0000-1391,127.005248,36.7830673
동문동_동부시장점,충청남도,서산시,충청남도 서산시 시장1로 15 1층(동문동),000-0000-1392,126.45482,36.7828119
청당동_행정타운점,충청남도,천안시 동남구,충청남도 천안시 동남구 청수11로 18 1층 (청당동),000-0000-1393,127.154466,36.7825904
온천동_온천시장점,충청남도,아산시,충청남도 아산시 온궁로 25 (온천동),000-0000-1394,127.003175,36.7823014
온천동_온천대로점,충청남도,아산시,충청남도 아산시 온천대로 1479 (온천동),000-0000-1395,127.0022,36.781941
동문동_터미널점,충청남도,서산시,충청남도 서산시 안견로 185 (동문동),000-0000-1396,126.459521,36.7817611
온천동_온천역삼거리점,충청남도,아산시,충청남도 아산시 충무로 6 .,000-0000-1397,127.004486,36.7817156
온천동_온양온천역점,충청남도,아산시,충청남도 아산시 온천대로 1491-2 1층 (온천동),000-0000-1398,127.003657,36.7816165
동문동_주민센터점,충청남도,서산시,충청남도 서산시 안견로 195 (동문동),000-0000-1399,126.459571,36.7810044
청당동_청당초등학교점,충청남도,천안시 동남구,충청남도 천안시 동남구 청당5로 36 1층 105호 (청당동),000-0000-1400,127.152692,36.7803039
동문동_중앙로점,충청남도,서산시,충청남도 서산시 중앙로 76 외 1필지(동문동),000-0000-1401,126.458342,36.7789803
배방읍_모산점,충청남도,아산시,충청남도 아산시 배방읍 모산로 123 .,000-0000-1402,127.056259,36.7747014
배방읍_주민센터점,충청남도,아산시,충청남도 아산시 배방읍 모산로 103 수미가빌딩 1층 엘지유플러스(공수리),000-0000-1403,127.054085,36.7743239
예천동_호수점,충청남도,서산시,충청남도 서산시 호수공원9로 14 (예천동),000-0000-1404,126.448843,36.7726559
배방읍_중앙하이츠점,충청남도,아산시,"충청남도 아산시 배방읍 배방로 53 1층(공수리,황금프라자)",000-0000-1405,127.055249,36.7721067
태안읍_구터미널점,충청남도,태안군,충청남도 태안군 태안읍 환동로 83 .,000-0000-1406,126.294627,36.7545387
예산읍_추사거리점,충청남도,예산군,충청남도 예산군 예산읍 예산로202번길 6 .,000-0000-1407,126.846915,36.6793566
홍북읍_내포신도시점,충청남도,홍성군,충청남도 홍성군 홍북읍 청사로 36 105호 (승우빌딩),000-0000-1408,126.674692,36.6480911
홍성읍_명동거리점,충청남도,홍성군,충청남도 홍성군 홍성읍 아문길29번길 85 .,000-0000-1409,126.665927,36.6009737
신관동_신관점,충청남도,공주시,충청남도 공주시 공주대학로 94-3 1동 1층 좌측 1호 (신관동),000-0000-1410,127.138023,36.4733597
중동_교차로점,충청남도,공주시,충청남도 공주시 웅진로 180 (중동),000-0000-1411,127.124885,36.45627
청양읍_시내버스터미널점,충청남도,청양군,"충청남도 청양군 청양읍 중앙로3길 1 1층 102,103호",000-0000-1412,126.802488,36.449031
대천동_명문당사거리점,충청남도,보령시,충청남도 보령시 중앙로 65 (대천동),000-0000-1413,126.596868,36.3500954
대천동_중앙로점,충청남도,보령시,충청남도 보령시 중앙로 56 (대천동),000-0000-1414,126.597803,36.3500805
대천동_문화의전당점,충청남도,보령시,충청남도 보령시 대흥로 57 (대천동),000-0000-1415,126.592413,36.3498369
엄사면_엄사네거리점,충청남도,계룡시,충청남도 계룡시 엄사면 번영로 34 .,000-0000-1416,127.241502,36.2888083
부여읍_시장입구점,충청남도,부여군,충청남도 부여군 부여읍 사비로 86 (LG유플러스) (우영플라자),000-0000-1417,126.910804,36.2803636
화지동_시장입구점,충청남도,논산시,충청남도 논산시 중앙로480번길 11 (화지동),000-0000-1418,127.084727,36.2064622
취암동_터미널본점,충청남도,논산시,충청남도 논산시 계백로 1000 (취암동),000-0000-1419,127.088259,36.2030892
취암동_오거리점,충청남도,논산시,충청남도 논산시 중앙로 434 104호 103 (취암동),000-0000-1420,127.087169,36.2023601
금산읍_중부시장점,충청남도,금산군,충청남도 금산군 금산읍 비범로 18-1,000-0000-1421,127.491345,36.1042663
서천읍_서천로오거리점,충청남도,서천군,충청남도 서천군 서천읍 서천로 135 1층 1호(사곡리),000-0000-1422,126.686439,36.0800165
서천읍_터미널점,충청남도,서천군,충청남도 서천군 서천읍 서천로 39 .,000-0000-1423,126.695071,36.0758212
영주동_문화의거리1점,경상북도,영주시,경상북도 영주시 번영로 153 . (영주동),000-0000-1424,128.624862,36.8247512
점촌동_중앙시장네거리점,경상북도,문경시,경상북도 문경시 상신로 2 (점촌동),000-0000-1425,128.198972,36.5950233
옥동_테마프라자점,경상북도,안동시,경상북도 안동시 경북대로 412 (옥동),000-0000-1426,128.699972,36.5658691
삼산동_문화광장길점,경상북도,안동시,경상북도 안동시 문화광장길 46 (삼산동),000-0000-1427,128.731353,36.5650754
무양동_상주터미널점,경상북도,상주시,경상북도 상주시 삼백로 86 1층 (무양동),000-0000-1428,128.153013,36.4181943
서성동_서문사거리점,경상북도,상주시,경상북도 상주시 중앙로 191 (서성동),000-0000-1429,128.159546,36.4158964
산동읍_신당로점,경상북도,구미시,경상북도 구미시 산동읍 신당1로3길 17-3 1층(신당리),000-0000-1430,128.43112,36.1553377
봉곡동_테마공원점,경상북도,구미시,경상북도 구미시 봉곡남로 108 테마공원 엘지유플러스 (봉곡동),000-0000-1431,128.313832,36.1497601
봉곡동_봉곡남로점,경상북도,구미시,경상북도 구미시 봉곡남로 74 (봉곡동),000-0000-1432,128.3101,36.1485393
옥계동_옥계북로입구점,경상북도,구미시,경상북도 구미시 옥계북로 5 (옥계동),000-0000-1433,128.418178,36.1388478
옥계동_현진에버빌점,경상북도,구미시,경상북도 구미시 산호대로31길 18 (옥계동),000-0000-1434,128.422537,36.1378229
신음동_시청로점,경상북도,김천시,경상북도 김천시 신음새동네길 1 460-10번지 (신음동),000-0000-1435,128.117796,36.1346985
원평동_구미중앙로점,경상북도,구미시,경상북도 구미시 구미중앙로13길 12 (원평동),000-0000-1436,128.332646,36.1295653
원평동_구미역점,경상북도,구미시,경상북도 구미시 구미중앙로 77 (원평동),000-0000-1437,128.331338,36.1290662
평화동_김천역점,경상북도,김천시,경상북도 김천시 김천로 106-1 평화동 260-4 (평화동),000-0000-1438,128.113472,36.1235193
송정동_송정대로점,경상북도,구미시,경상북도 구미시 송정대로 64 (송정동),000-0000-1439,128.345784,36.1176948
형곡동_형곡점,경상북도,구미시,경상북도 구미시 신시로 49 (형곡동),000-0000-1440,128.338831,36.1124109
형곡동_형곡중앙로점,경상북도,구미시,경상북도 구미시 형곡중앙로 24 1층(형곡동),000-0000-1441,128.334553,36.1109897
황상동_인동점,경상북도,구미시,경상북도 구미시 인동가산로 17 (황상동),000-0000-1442,128.418957,36.1073984
인의동_인동대로점,경상북도,구미시,"경상북도 구미시 인동북길 83 1층 인의구획정리지구 (인의동, 동산빌딩)",000-0000-1443,128.426146,36.0996175
인의동_인동가산로점,경상북도,구미시,경상북도 구미시 인동북길 127 (인의동),000-0000-1444,128.429437,36.0968118
진평동_구평점,경상북도,구미시,경상북도 구미시 인동36길 12-1 (진평동),000-0000-1445,128.432166,36.0935893
양덕동_포항법원사거리점,경상북도,포항시 북구,경상북도 포항시 북구 장량중앙로 52 LGU+동 1층(양덕동),000-0000-1446,129.387465,36.0899396
상모동_상모프라자점,경상북도,구미시,경상북도 구미시 상사서로 55 (상모동),000-0000-1447,128.355039,36.0874296
석적읍_부영아파트점,경상북도,칠곡군,"경상북도 칠곡군 석적읍 유학로 34 1층(중리,새마을금고 중리지점)",000-0000-1448,128.41315,36.0782433
북삼읍_인평리점,경상북도,칠곡군,경상북도 칠곡군 북삼읍 금오대로 287 1층,000-0000-1449,128.348096,36.0709178
두호동_두호사거리점,경상북도,포항시 북구,경상북도 포항시 북구 두호로 32 (두호동),000-0000-1450,129.374986,36.0603291
대흥동_포항시네마점,경상북도,포항시 북구,경상북도 포항시 북구 중앙상가길 16 1층(대흥동),000-0000-1451,129.36296,36.0366457
대잠동_이동사거리점,경상북도,포항시 남구,경상북도 포항시 남구 대이로 115 (대잠동),000-0000-1452,129.340845,36.0255468
왜관읍_왜관역점,경상북도,칠곡군,경상북도 칠곡군 왜관읍 중앙로6길 2 .,000-0000-1453,128.398964,35.9923147
오천읍_서문사거리점,경상북도,포항시 남구,경상북도 포항시 남구 오천읍 충무로 31 .,000-0000-1454,129.41325,35.9764318
오천읍_문덕점,경상북도,포항시 남구,경상북도 포항시 남구 오천읍 원동로 51-1 .,000-0000-1455,129.402323,35.9677223
오천읍_포은중학교점,경상북도,포항시 남구,경상북도 포항시 남구 오천읍 원동로 32 1층(원리),000-0000-1456,129.40324,35.9658029
완산동_영천공설시장점,경상북도,영천시,경상북도 영천시 시장로 61 (완산동),000-0000-1457,128.937022,35.9636182
하양읍_가톨릭대점,경상북도,경산시,경상북도 경산시 하양읍 하양로 58 .,000-0000-1458,128.815534,35.9104058
황성동_농협사거리점,경상북도,경주시,경상북도 경주시 황성로 15 (황성동),000-0000-1459,129.213586,35.8648865
동부동_제일문고점,경상북도,경주시,경상북도 경주시 화랑로 108 (동부동),000-0000-1460,129.212561,35.8443437
황오동_경주우체국점,경상북도,경주시,경상북도 경주시 화랑로 134 (황오동),000-0000-1461,129.215436,35.8442547
노동동_대왕시네마점,경상북도,경주시,경상북도 경주시 원효로 106 (노동동),000-0000-1462,129.212471,35.8418855
대동_영남대3점,경상북도,경산시,경상북도 경산시 대학로 329 (조영동),000-0000-1463,128.756946,35.8394853
중방동_대구은행점,경상북도,경산시,경상북도 경산시 중앙로 89 1층 (중방동),000-0000-1464,128.73653,35.82385
중방동_다이소점,경상북도,경산시,경상북도 경산시 중앙로 73 (중방동),000-0000-1465,128.735045,35.8232497
중방동_경산시장점,경상북도,경산시,경상북도 경산시 중앙로 82 (중방동),000-0000-1466,128.735818,35.8231664
사동_사동점,경상북도,경산시,경상북도 경산시 백자로 60 LG유플러스 (사동),000-0000-1467,128.75462,35.8112691
합천읍_시외버스터미널점,경상남도,합천군,경상남도 합천군 합천읍 대야로 883 1동 1층 1호(합천리),000-0000-1468,128.162804,35.5673217
밀양시_밀양점,경상남도,밀양시,경상남도 밀양시 중앙로 278-2 1층(삼문동),000-0000-1469,128.755212,35.4878039
삼호동_삼호점,경상남도,양산시,경상남도 양산시 서창로 171 (삼호동),000-0000-1470,129.171087,35.4149543
덕계동_덕계시장점,경상남도,양산시,경상남도 양산시 덕계로 76 엘리트 (덕계동),000-0000-1471,129.151641,35.3745091
북부동_남부시장점,경상남도,양산시,경상남도 양산시 북안남1길 2 (북부동),000-0000-1472,129.035319,35.3439749
중부동_양산역6길점,경상남도,양산시,경상남도 양산시 양산역6길 22 (중부동),000-0000-1473,129.028138,35.3369766
중부동_양산역1길점,경상남도,양산시,"경상남도 양산시 양산역1길 14 (중부동, 에이스프라자)",000-0000-1474,129.027589,35.3361387
물금읍_범어리점,경상남도,양산시,"경상남도 양산시 물금읍 범어로 76 (범어리,네오코아)",000-0000-1475,129.015321,35.3279001
물금읍_증산점,경상남도,양산시,"경상남도 양산시 물금읍 청운로 185 1층 115호(가촌리,오즈시티)",000-0000-1476,129.00293,35.3172832
진영읍_진영리점,경상남도,김해시,경상남도 김해시 진영읍 장등로19번길 41 .,000-0000-1477,128.730286,35.3083418
진영_진영소방서점,경상남도,김해시,경상남도 김해시 진영읍 장등로 9 대흥빌딩동 1층 1호,000-0000-1478,128.734803,35.3072317
소답동_소답시장점,경상남도,창원시 의창구,경상남도 창원시 의창구 읍성로 58 (소답동),000-0000-1479,128.624227,35.2648774
삼계동_부산은행점,경상남도,김해시,"경상남도 김해시 삼계중앙로 35 107호 (삼계동, 서주빌딩)",000-0000-1480,128.868925,35.2607974
삼계동_파크프라자점,경상남도,김해시,경상남도 김해시 삼계중앙로 23 파크프라자 1층 (삼계동),000-0000-1481,128.867541,35.2607918
도계동_도계점,경상남도,창원시 의창구,경상남도 창원시 의창구 도계로 67 (도계동),000-0000-1482,128.638509,35.2587279
팔용동_창원팔용점,경상남도,창원시 의창구,경상남도 창원시 의창구 의창대로 56 (팔용동),000-0000-1483,128.607125,35.2563097
팔용동_팔용주민센터점,경상남도,창원시 의창구,"경상남도 창원시 의창구 팔용로 438 104호 (팔용동, 팔용종합상가)",000-0000-1484,128.613277,35.2551555
삼방동_삼방점,경상남도,김해시,경상남도 김해시 활천로267번길 24 (삼방동),000-0000-1485,128.908651,35.2451551
어방동_인제로점,경상남도,김해시,경상남도 김해시 인제로 184 (어방동),000-0000-1486,128.904209,35.2449637
어방동_인제대점,경상남도,김해시,경상남도 김해시 인제로 173 (어방동),000-0000-1487,128.903684,35.2441338
합성동_315대로점,경상남도,창원시 마산회원구,"경상남도 창원시 마산회원구 3·15대로 772 1층 엘지유플러스(합성동,경남고시학원)",000-0000-1488,128.584465,35.2402601
합성동_시외버스터미널점,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구 3·15대로 742-1 (합성동),000-0000-1489,128.582733,35.2381739
반림동_반송시장점,경상남도,창원시 성산구,"경상남도 창원시 성산구 원이대로473번길 20-3 반송시장 1층 엘지유플러스 (반림동, 신협상가)",000-0000-1490,128.670553,35.2353993
외동_내외시장점,경상남도,김해시,경상남도 김해시 내외로 80 옥정프라자 106호 (외동),000-0000-1491,128.865872,35.234449
외동_전통시장점,경상남도,김해시,경상남도 김해시 함박로101번길 16 1층(외동),000-0000-1492,128.865709,35.2335864
서상동_외국인거리점,경상남도,김해시,경상남도 김해시 분성로 322 상가동 1층 1호 코너매장(서상동),000-0000-1493,128.881354,35.2332992
